Time Zone: (UTC-05:00) Central Daylight Time (America/Chicago)

Contact Session ID,EP Name,Flow Name,Activity Name,Activity Start Timestamp,Queue Name,Agent Name,Termination Reason
5707c679-3990-4b02-86d7-da035cb3a927,Main Number Telephony EP,N/A,N/A,2025/06/01 12:14:03 AM,N/A,N/A,
5707c679-3990-4b02-86d7-da035cb3a927,N/A,LACMain,N/A,2025/06/01 12:14:03 AM,N/A,N/A,N/A
5707c679-3990-4b02-86d7-da035cb3a927,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/06/01 12:14:03 AM,N/A,N/A,N/A
5707c679-3990-4b02-86d7-da035cb3a927,Main Number Telephony EP,LACMain,N/A,2025/06/01 12:14:03 AM,N/A,N/A,
5707c679-3990-4b02-86d7-da035cb3a927,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/06/01 12:14:08 AM,N/A,N/A,N/A
5707c679-3990-4b02-86d7-da035cb3a927,Main Number Telephony EP,N/A,N/A,2025/06/01 12:14:08 AM,N/A,N/A,Customer Left
4fdaf7b5-1171-45e0-a632-76392b8888d4,N/A,N/A,N/A,2025/06/01 02:18:10 AM,Other SubSeniors,N/A,Customer Left
4fdaf7b5-1171-45e0-a632-76392b8888d4,N/A,N/A,N/A,2025/06/01 02:18:10 AM,Other SubSeniors,N/A,Queue Timeout
4fdaf7b5-1171-45e0-a632-76392b8888d4,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/06/01 02:18:21 AM,N/A,N/A,N/A
4fdaf7b5-1171-45e0-a632-76392b8888d4,N/A,N/A,N/A,2025/06/01 02:18:21 AM,Other SubSeniors,N/A,N/A
4fdaf7b5-1171-45e0-a632-76392b8888d4,N/A,N/A,N/A,2025/06/01 02:18:21 AM,Other SubSeniors,N/A,Customer Left
4fdaf7b5-1171-45e0-a632-76392b8888d4,Courtesy Callback Telephony EP,N/A,N/A,2025/06/01 02:18:21 AM,Other SubSeniors,N/A,Customer Left
4e239792-5ce9-4eb5-95bb-e610dc3387e6,N/A,N/A,N/A,2025/06/01 02:18:50 AM,Family SubSeniors,N/A,Customer Left
4e239792-5ce9-4eb5-95bb-e610dc3387e6,N/A,N/A,N/A,2025/06/01 02:18:50 AM,Family SubSeniors,N/A,Queue Timeout
4e239792-5ce9-4eb5-95bb-e610dc3387e6,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/06/01 02:19:00 AM,N/A,N/A,N/A
4e239792-5ce9-4eb5-95bb-e610dc3387e6,N/A,N/A,N/A,2025/06/01 02:19:00 AM,Family SubSeniors,N/A,N/A
4e239792-5ce9-4eb5-95bb-e610dc3387e6,N/A,N/A,N/A,2025/06/01 02:19:00 AM,Family SubSeniors,N/A,Customer Left
4e239792-5ce9-4eb5-95bb-e610dc3387e6,Courtesy Callback Telephony EP,N/A,N/A,2025/06/01 02:19:00 AM,Family SubSeniors,N/A,Customer Left
2080c609-d86a-4258-8835-2eb922cead29,N/A,N/A,N/A,2025/06/01 02:20:30 AM,Family,N/A,Queue Timeout
2080c609-d86a-4258-8835-2eb922cead29,N/A,N/A,N/A,2025/06/01 02:20:30 AM,Family,N/A,Customer Left
2080c609-d86a-4258-8835-2eb922cead29,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/06/01 02:20:40 AM,N/A,N/A,N/A
2080c609-d86a-4258-8835-2eb922cead29,N/A,N/A,N/A,2025/06/01 02:20:40 AM,Family,N/A,N/A
2080c609-d86a-4258-8835-2eb922cead29,N/A,N/A,N/A,2025/06/01 02:20:40 AM,Family,N/A,Customer Left
2080c609-d86a-4258-8835-2eb922cead29,Courtesy Callback Telephony EP,N/A,N/A,2025/06/01 02:20:41 AM,Family,N/A,Customer Left
29019952-deb9-4ff3-81cf-e0175b99e05c,N/A,N/A,N/A,2025/06/01 03:11:23 AM,Consumer,N/A,CUSTOMER_BUSY
29019952-deb9-4ff3-81cf-e0175b99e05c,N/A,N/A,N/A,2025/06/01 03:11:23 AM,Consumer,N/A,Queue Timeout
29019952-deb9-4ff3-81cf-e0175b99e05c,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/06/01 03:11:33 AM,N/A,N/A,N/A
29019952-deb9-4ff3-81cf-e0175b99e05c,N/A,N/A,N/A,2025/06/01 03:11:33 AM,Consumer,N/A,N/A
29019952-deb9-4ff3-81cf-e0175b99e05c,N/A,N/A,N/A,2025/06/01 03:11:33 AM,Consumer,N/A,CUSTOMER_BUSY
29019952-deb9-4ff3-81cf-e0175b99e05c,Courtesy Callback Telephony EP,N/A,N/A,2025/06/01 03:11:33 AM,Consumer,N/A,CUSTOMER_BUSY
6a0c7853-a888-4c96-8b51-27c130b2223d,N/A,N/A,N/A,2025/06/01 03:12:41 AM,Immigration SP,N/A,Queue Timeout
6a0c7853-a888-4c96-8b51-27c130b2223d,N/A,N/A,N/A,2025/06/01 03:12:41 AM,Immigration SP,N/A,NO_ANSWER_FROM_CUSTOMER
