Time Zone: (UTC-05:00) Central Daylight Time (America/Chicago)

Contact Session ID,EP Name,Flow Name,Activity Name,Activity Start Timestamp,Queue Name,Agent Name,Termination Reason
b48d9622-6400-4462-a41f-01d6fd5bdd27,N/A,N/A,N/A,2025/05/11 02:25:38 AM,Family,N/A,Customer Left
b48d9622-6400-4462-a41f-01d6fd5bdd27,N/A,N/A,N/A,2025/05/11 02:25:38 AM,Family,N/A,Queue Timeout
b48d9622-6400-4462-a41f-01d6fd5bdd27,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/05/11 02:25:48 AM,N/A,N/A,N/A
b48d9622-6400-4462-a41f-01d6fd5bdd27,N/A,N/A,N/A,2025/05/11 02:25:48 AM,Family,N/A,N/A
b48d9622-6400-4462-a41f-01d6fd5bdd27,N/A,N/A,N/A,2025/05/11 02:25:48 AM,Family,N/A,Customer Left
b48d9622-6400-4462-a41f-01d6fd5bdd27,Courtesy Callback Telephony EP,N/A,N/A,2025/05/11 02:25:48 AM,Family,N/A,Customer Left
26488d51-b86c-43bc-a9af-8c5ccfaecf55,Main Number Telephony EP,N/A,N/A,2025/05/11 02:34:17 AM,N/A,N/A,
26488d51-b86c-43bc-a9af-8c5ccfaecf55,N/A,LACMain,N/A,2025/05/11 02:34:17 AM,N/A,N/A,N/A
26488d51-b86c-43bc-a9af-8c5ccfaecf55,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 02:34:17 AM,N/A,N/A,N/A
26488d51-b86c-43bc-a9af-8c5ccfaecf55,Main Number Telephony EP,LACMain,N/A,2025/05/11 02:34:17 AM,N/A,N/A,
26488d51-b86c-43bc-a9af-8c5ccfaecf55,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 02:34:21 AM,N/A,N/A,N/A
26488d51-b86c-43bc-a9af-8c5ccfaecf55,Main Number Telephony EP,LACMain,N/A,2025/05/11 02:34:22 AM,N/A,N/A,Customer Left
26488d51-b86c-43bc-a9af-8c5ccfaecf55,Main Number Telephony EP,N/A,N/A,2025/05/11 02:34:22 AM,N/A,N/A,Customer Left
28c82a7a-0bc9-4e82-bd81-0a96564c5ca7,Main Number Telephony EP,N/A,N/A,2025/05/11 03:46:53 AM,N/A,N/A,
28c82a7a-0bc9-4e82-bd81-0a96564c5ca7,N/A,LACMain,N/A,2025/05/11 03:46:53 AM,N/A,N/A,N/A
28c82a7a-0bc9-4e82-bd81-0a96564c5ca7,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 03:46:53 AM,N/A,N/A,N/A
28c82a7a-0bc9-4e82-bd81-0a96564c5ca7,Main Number Telephony EP,LACMain,N/A,2025/05/11 03:46:54 AM,N/A,N/A,
28c82a7a-0bc9-4e82-bd81-0a96564c5ca7,Main Number Telephony EP,N/A,N/A,2025/05/11 03:46:54 AM,N/A,N/A,Customer Left
55345168-7ce4-4265-bdb3-9996b6aa0281,Main Number Telephony EP,N/A,N/A,2025/05/11 06:59:36 AM,N/A,N/A,
55345168-7ce4-4265-bdb3-9996b6aa0281,N/A,LACMain,N/A,2025/05/11 06:59:36 AM,N/A,N/A,N/A
55345168-7ce4-4265-bdb3-9996b6aa0281,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 06:59:36 AM,N/A,N/A,N/A
55345168-7ce4-4265-bdb3-9996b6aa0281,Main Number Telephony EP,N/A,N/A,2025/05/11 06:59:36 AM,N/A,N/A,System Error
54f3b4b3-01ea-443d-91f8-b80858bf7f5d,Farmworker Main Number Telephony EP,N/A,N/A,2025/05/11 08:04:04 AM,N/A,N/A,
54f3b4b3-01ea-443d-91f8-b80858bf7f5d,N/A,FarmworkerMain,N/A,2025/05/11 08:04:05 AM,N/A,N/A,N/A
54f3b4b3-01ea-443d-91f8-b80858bf7f5d,Farmworker Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 08:04:05 AM,N/A,N/A,N/A
54f3b4b3-01ea-443d-91f8-b80858bf7f5d,Farmworker Main Number Telephony EP,FarmworkerMain,N/A,2025/05/11 08:04:05 AM,N/A,N/A,
54f3b4b3-01ea-443d-91f8-b80858bf7f5d,Farmworker Main Number Telephony EP,N/A,FarmworkerMainMenu,2025/05/11 08:04:12 AM,N/A,N/A,N/A
4c81c6f8-931f-47a1-9bfe-2de1821891ee,Farmworker Main Number Telephony EP,N/A,N/A,2025/05/11 08:18:02 AM,N/A,N/A,
4c81c6f8-931f-47a1-9bfe-2de1821891ee,N/A,FarmworkerMain,N/A,2025/05/11 08:18:02 AM,N/A,N/A,N/A
4c81c6f8-931f-47a1-9bfe-2de1821891ee,Farmworker Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 08:18:02 AM,N/A,N/A,N/A
4c81c6f8-931f-47a1-9bfe-2de1821891ee,Farmworker Main Number Telephony EP,FarmworkerMain,N/A,2025/05/11 08:18:02 AM,N/A,N/A,
4c81c6f8-931f-47a1-9bfe-2de1821891ee,Farmworker Main Number Telephony EP,N/A,FarmworkerMainMenu,2025/05/11 08:18:10 AM,N/A,N/A,N/A
54f3b4b3-01ea-443d-91f8-b80858bf7f5d,Farmworker Main Number Telephony EP,N/A,N/A,2025/05/11 08:28:16 AM,N/A,N/A,Customer Left
e9aef694-1b9b-48d7-9f59-b924dafe19a8,Main Number Telephony EP,N/A,N/A,2025/05/11 08:46:17 AM,N/A,N/A,
e9aef694-1b9b-48d7-9f59-b924dafe19a8,N/A,LACMain,N/A,2025/05/11 08:46:17 AM,N/A,N/A,N/A
e9aef694-1b9b-48d7-9f59-b924dafe19a8,Main Number Telephony EP,N/A,LanguageSelectionMenu,2025/05/11 08:46:17 AM,N/A,N/A,N/A
e9aef694-1b9b-48d7-9f59-b924dafe19a8,Main Number Telephony EP,LACMain,N/A,2025/05/11 08:46:17 AM,N/A,N/A,
4c81c6f8-931f-47a1-9bfe-2de1821891ee,Farmworker Main Number Telephony EP,N/A,N/A,2025/05/11 08:46:26 AM,N/A,N/A,Customer Left
e9aef694-1b9b-48d7-9f59-b924dafe19a8,N/A,ClosedHoursHolidaysMenu,N/A,2025/05/11 08:46:28 AM,N/A,N/A,N/A
e9aef694-1b9b-48d7-9f59-b924dafe19a8,Closed Hours-Holidays Menu Telephony EP,N/A,ClosedMenu,2025/05/11 08:46:28 AM,N/A,N/A,N/A
