Time Zone: (UTC-05:00) Central Daylight Time (America/Chicago)

Contact Session ID,EP Name,Flow Name,Activity Name,Activity Start Timestamp,Queue Name,Agent Name,Termination Reason
1be3b252-0f89-4ee8-abee-67501432241a,N/A,N/A,N/A,2025/04/27 02:36:49 AM,Employment,N/A,Customer Left
1be3b252-0f89-4ee8-abee-67501432241a,N/A,N/A,N/A,2025/04/27 02:36:49 AM,Employment,N/A,Queue Timeout
1be3b252-0f89-4ee8-abee-67501432241a,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/04/27 02:36:59 AM,N/A,N/A,N/A
1be3b252-0f89-4ee8-abee-67501432241a,N/A,N/A,N/A,2025/04/27 02:36:59 AM,Employment,N/A,N/A
1be3b252-0f89-4ee8-abee-67501432241a,N/A,N/A,N/A,2025/04/27 02:37:00 AM,Employment,N/A,Customer Left
1be3b252-0f89-4ee8-abee-67501432241a,Courtesy Callback Telephony EP,N/A,N/A,2025/04/27 02:37:00 AM,Employment,N/A,Customer Left
747019dc-61a9-472b-b736-8d5d4d6b03e8,N/A,N/A,N/A,2025/04/27 02:38:59 AM,Employment,N/A,Queue Timeout
747019dc-61a9-472b-b736-8d5d4d6b03e8,N/A,N/A,N/A,2025/04/27 02:38:59 AM,Employment,N/A,Customer Left
747019dc-61a9-472b-b736-8d5d4d6b03e8,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/04/27 02:39:10 AM,N/A,N/A,N/A
747019dc-61a9-472b-b736-8d5d4d6b03e8,N/A,N/A,N/A,2025/04/27 02:39:10 AM,Employment,N/A,N/A
747019dc-61a9-472b-b736-8d5d4d6b03e8,N/A,N/A,N/A,2025/04/27 02:39:10 AM,Employment,N/A,Customer Left
747019dc-61a9-472b-b736-8d5d4d6b03e8,Courtesy Callback Telephony EP,N/A,N/A,2025/04/27 02:39:10 AM,Employment,N/A,Customer Left
5eb8fa99-d154-415c-8912-e4cf3e6efff5,N/A,N/A,N/A,2025/04/27 02:41:29 AM,Family,N/A,Queue Timeout
5eb8fa99-d154-415c-8912-e4cf3e6efff5,N/A,N/A,N/A,2025/04/27 02:41:29 AM,Family,N/A,Customer Left
5eb8fa99-d154-415c-8912-e4cf3e6efff5,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/04/27 02:41:39 AM,N/A,N/A,N/A
5eb8fa99-d154-415c-8912-e4cf3e6efff5,N/A,N/A,N/A,2025/04/27 02:41:39 AM,Family,N/A,N/A
5eb8fa99-d154-415c-8912-e4cf3e6efff5,N/A,N/A,N/A,2025/04/27 02:41:39 AM,Family,N/A,Customer Left
5eb8fa99-d154-415c-8912-e4cf3e6efff5,Courtesy Callback Telephony EP,N/A,N/A,2025/04/27 02:41:39 AM,Family,N/A,Customer Left
d6d34612-1633-4469-ba26-276146cf48dc,N/A,N/A,N/A,2025/04/27 02:42:38 AM,Family,N/A,Queue Timeout
d6d34612-1633-4469-ba26-276146cf48dc,N/A,N/A,N/A,2025/04/27 02:42:38 AM,Family,N/A,Customer Left
ece775ef-8219-44f4-9ca2-3c8ee5c4adb6,N/A,N/A,N/A,2025/04/27 02:42:48 AM,Employment SP,N/A,Queue Timeout
ece775ef-8219-44f4-9ca2-3c8ee5c4adb6,N/A,N/A,N/A,2025/04/27 02:42:48 AM,Employment SP,N/A,Customer Left
d6d34612-1633-4469-ba26-276146cf48dc,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/04/27 02:42:48 AM,N/A,N/A,N/A
d6d34612-1633-4469-ba26-276146cf48dc,N/A,N/A,N/A,2025/04/27 02:42:48 AM,Family,N/A,N/A
d6d34612-1633-4469-ba26-276146cf48dc,N/A,N/A,N/A,2025/04/27 02:42:48 AM,Family,N/A,Customer Left
d6d34612-1633-4469-ba26-276146cf48dc,Courtesy Callback Telephony EP,N/A,N/A,2025/04/27 02:42:48 AM,Family,N/A,Customer Left
ece775ef-8219-44f4-9ca2-3c8ee5c4adb6,Courtesy Callback Telephony EP,N/A,CallbackRetry,2025/04/27 02:42:58 AM,N/A,N/A,N/A
ece775ef-8219-44f4-9ca2-3c8ee5c4adb6,N/A,N/A,N/A,2025/04/27 02:42:58 AM,Employment SP,N/A,N/A
ece775ef-8219-44f4-9ca2-3c8ee5c4adb6,N/A,N/A,N/A,2025/04/27 02:42:58 AM,Employment SP,N/A,Customer Left
ece775ef-8219-44f4-9ca2-3c8ee5c4adb6,Courtesy Callback Telephony EP,N/A,N/A,2025/04/27 02:42:58 AM,Employment SP,N/A,Customer Left
78c611c3-0650-4198-89b7-c12ff8eb04a7,N/A,N/A,N/A,2025/04/27 02:49:18 AM,Employment SP,N/A,Customer Left
